,active_id,passive_id,active_reliability,passive_reliability,passive_opinion,accepted,result,total_payout
1865,26,21,0.2357366029825606,0.9724641724615143,0.4965836430571076,False,0,338
1866,93,48,0.5254946728265034,0.7828584522307371,0.49873924458121566,False,0,338
1867,44,71,0.023446881893050775,0.8781656100474061,0.4954546355,False,0,338
1868,34,54,0.08112603803979401,0.24704596954436409,0.55,True,True,340
1869,16,44,0.5032718975784056,0.023446881893050775,0.49696986688223066,False,0,340
1870,14,60,0.4594445044339658,0.7613227572478535,0.4662962195,False,0,340
1871,85,37,0.8444554153085194,0.5216590578514952,0.55000005347215,True,True,342
1872,51,87,0.28796357213368906,0.32399559422036395,0.550477755472105,True,True,344
1873,33,34,0.955659464972479,0.08112603803979401,0.5501275804192332,True,True,346
1874,82,84,0.8256738127093619,0.7481235900046554,0.55,True,True,348
1875,42,85,0.7525534453467377,0.8444554153085194,0.45009399489822655,True,False,346
1876,34,96,0.08112603803979401,0.8208925951448197,0.45,True,False,344
1877,83,55,0.5625549197627102,0.523694376481977,0.5911920582374605,True,True,346
1878,20,13,0.016224831120290162,0.42769690945416095,0.4999217567945,False,0,346
1879,92,6,0.3670132407765695,0.2011892899392248,0.45266343795,True,False,344
1880,26,14,0.2357366029825606,0.4594445044339658,0.49997475181805007,False,0,344
1881,36,21,0.5411906539861217,0.9724641724615143,0.4507033045513995,True,False,342
1882,8,27,0.49114233757327375,0.7629507146245111,0.49660033390155,False,0,342
1883,11,5,0.4239689231138435,0.16856865258847997,0.5500042451794421,True,True,344
1884,56,78,0.7522150178466209,0.7397044909741733,0.5500000405000001,True,True,346
1885,39,84,0.7860753723949007,0.7481235900046554,0.5502216729454272,True,True,348
1886,98,89,0.212037968397488,0.2346107623021193,0.4968039465500001,False,0,348
1887,75,38,0.49822006724307577,0.39855532121551274,0.5500610159254705,True,True,350
1888,99,70,0.5614939800532877,0.13243031698343088,0.4500298030759629,True,False,348
1889,69,13,0.6472246847277785,0.42769690945416095,0.45300034018493013,True,False,346
1890,10,21,0.5512526074758338,0.9724641724615143,0.4737940977992459,False,0,346
1891,35,72,0.5888586835526652,0.2649335847680755,0.4999784766395,False,0,346
1892,46,4,0.6285993270448168,0.7723189792460544,0.499925658645074,False,0,346
1893,18,84,0.6274731918521753,0.7481235900046554,0.5504358072797066,True,True,348
1894,66,90,0.3765998196786472,0.6536121361235768,0.5524376418051373,True,True,350
1895,70,83,0.13243031698343088,0.5625549197627102,0.49626509005007013,False,0,350
1896,61,35,0.5053649165391164,0.5888586835526652,0.4999860149000001,False,0,350
